Subject	Mapping	Trial	Interval	CorrectResponse	Given Response	Accuracy	RT	Stimulus
117	B	5	500	b	b	1	517	5
117	B	6	800	l	l	1	473	1
117	B	7	650	k	k	1	2098	2
117	B	8	500	l	l	1	510	1
117	B	9	500	h	h	1	1325	4
117	B	10	950	b	b	1	1020	5
117	B	11	1100	j	j	1	373	3
117	B	12	1100	h	h	1	1176	4
117	B	13	950	l	l	1	476	1
117	B	14	800	b	b	1	544	5
117	B	15	950	j	j	1	733	3
117	B	16	650	l	l	1	525	1
117	B	17	1100	h	h	1	642	4
117	B	18	500	b	b	1	495	5
117	B	19	500	k	k	1	2132	2
117	B	20	950	h	h	1	850	4
117	B	21	500	j	j	1	592	3
117	B	22	1100	k	k	1	725	2
117	B	23	800	j	h	0	496	3
117	B	24	800	h	h	1	509	4
117	B	25	1100	l	l	1	581	1
117	B	26	500	j	j	1	783	3
117	B	27	650	b	b	1	527	5
117	B	28	800	k	k	1	754	2
117	B	29	650	j	j	1	698	3
117	B	30	650	b	b	1	1607	5
117	B	31	650	j	j	1	522	3
117	B	32	950	k	k	1	1011	2
117	B	33	650	h	h	1	576	4
117	B	34	1100	l	l	1	478	1
117	B	35	950	b	b	1	979	5
117	B	36	650	h	h	1	683	4
117	B	37	800	b	b	1	636	5
117	B	38	500	l	l	1	482	1
117	B	39	1100	j	j	1	557	3
117	B	40	1100	k	k	1	716	2
117	B	41	650	l	l	1	460	1
117	B	42	500	k	k	1	422	2
117	B	43	1100	b	b	1	604	5
117	B	44	500	h	h	1	1056	4
117	B	45	950	l	l	1	442	1
117	B	46	800	k	k	1	705	2
117	B	47	950	h	h	1	1010	4
117	B	48	800	j	j	1	954	3
117	B	49	1100	b	b	1	771	5
117	B	50	950	k	k	1	698	2
117	C	1	800	j	j	1	576	3
117	C	2	1100	l	l	1	483	5
117	C	3	950	h	h	1	553	2
117	C	4	500	j	j	1	593	3
117	C	5	500	k	k	1	799	4
117	C	6	950	b	b	1	607	1
117	C	7	650	j	j	1	648	3
117	C	8	950	h	h	1	618	2
117	C	9	650	k	k	1	601	4
117	C	10	1100	b	b	1	1157	1
117	C	11	950	l	l	1	518	5
117	C	12	650	k	k	1	854	4
117	C	13	800	l	l	1	606	5
117	C	14	500	b	b	1	549	1
117	C	15	1100	j	j	1	539	3
117	C	16	1100	h	h	1	715	2
117	C	17	650	b	b	1	804	1
117	C	18	500	h	h	1	690	2
117	C	19	1100	l	l	1	462	5
117	C	20	800	h	h	1	501	2
117	C	21	950	k	k	1	596	4
117	C	22	950	j	j	1	776	3
117	C	23	800	b	b	1	559	1
117	C	24	800	k	k	1	843	4
117	C	25	650	h	h	1	585	2
117	C	26	500	l	l	1	435	5
117	C	27	800	b	b	1	481	1
117	C	28	650	h	h	1	641	2
117	C	29	500	b	b	1	912	1
117	C	30	500	k	k	1	656	4
117	C	31	950	l	l	1	451	5
117	C	32	1100	j	j	1	604	3
117	C	33	1100	k	l	0	665	4
117	C	34	950	b	b	1	1011	1
117	C	35	800	l	l	1	694	5
117	C	36	950	j	j	1	743	3
117	C	37	650	b	b	1	604	1
117	C	38	1100	k	k	1	622	4
117	C	39	500	l	l	1	490	5
117	C	40	500	h	h	1	664	2
117	C	41	950	k	k	1	826	4
117	C	42	500	j	j	1	558	3
117	C	43	1100	h	h	1	718	2
117	C	44	800	j	j	1	1099	3
117	C	45	800	k	k	1	712	4
117	C	46	1100	b	b	1	746	1
117	C	47	650	l	l	1	425	5
117	C	48	800	h	h	1	718	2
117	C	49	650	j	j	1	569	3
117	C	50	650	l	l	1	529	5
117	D	1	650	b	b	1	698	5
117	D	2	650	j	j	1	870	3
117	D	3	800	k	k	1	719	2
117	D	4	650	b	j	0	591	5
117	D	5	1100	l	l	1	661	1
117	D	6	800	h	h	1	689	4
117	D	7	800	j	j	1	1051	3
117	D	8	1100	k	k	1	632	2
117	D	9	500	j	j	1	1672	3
117	D	10	950	h	h	1	661	4
117	D	11	500	k	k	1	667	2
117	D	12	500	b	b	1	504	5
117	D	13	1100	h	h	1	978	4
117	D	14	650	l	l	1	656	1
117	D	15	950	j	j	1	552	3
117	D	16	800	b	b	1	760	5
117	D	17	950	l	l	1	777	1
117	D	18	1100	h	h	1	521	4
117	D	19	1100	j	j	1	699	3
117	D	20	950	b	b	1	644	5
117	D	21	500	h	h	1	589	4
117	D	22	500	l	l	1	595	1
117	D	23	650	k	k	1	697	2
117	D	24	800	l	l	1	676	1
117	D	25	500	b	b	1	596	5
117	D	26	650	k	k	1	488	2
117	D	27	800	h	h	1	938	4
117	D	28	800	l	l	1	600	1
117	D	29	950	j	j	1	541	3
117	D	30	950	h	h	1	558	4
117	D	31	800	k	k	1	513	2
117	D	32	1100	b	b	1	736	5
117	D	33	500	k	k	1	603	2
117	D	34	650	l	l	1	589	1
117	D	35	1100	k	k	1	712	2
117	D	36	1100	j	j	1	567	3
117	D	37	500	l	l	1	654	1
117	D	38	800	b	b	1	616	5
117	D	39	650	h	h	1	633	4
117	D	40	950	b	b	1	603	5
117	D	41	1100	l	l	1	661	1
117	D	42	650	h	h	1	841	4
117	D	43	950	k	k	1	717	2
117	D	44	650	j	j	1	985	3
117	D	45	950	l	l	1	900	1
117	D	46	500	h	h	1	725	4
117	D	47	500	j	j	1	677	3
117	D	48	950	k	k	1	573	2
117	D	49	1100	b	b	1	1443	5
117	D	50	800	j	j	1	682	3
118	A	1	950	k	k	1	561	4
118	A	2	800	h	h	1	532	2
118	A	3	950	b	b	1	448	1
118	A	4	500	k	k	1	674	4
118	A	5	1100	l	l	1	621	5
118	A	6	500	h	h	1	591	2
118	A	7	650	b	b	1	505	1
118	A	8	1100	h	h	1	378	2
118	A	9	1100	j	j	1	1588	3
118	A	10	500	b	b	1	364	1
118	A	11	800	l	l	1	479	5
118	A	12	650	k	k	1	465	4
118	A	13	950	l	l	1	506	5
118	A	14	1100	b	b	1	663	1
118	A	15	650	k	k	1	501	4
118	A	16	950	h	h	1	813	2
118	A	17	650	j	j	1	732	3
118	A	18	650	l	l	1	543	5
118	A	19	650	j	j	1	832	3
118	A	20	950	k	k	1	595	4
118	A	21	800	j	j	1	521	3
118	A	22	1100	b	b	1	459	1
118	A	23	800	k	k	1	609	4
118	A	24	950	h	h	1	564	2
118	A	25	1100	l	l	1	583	5
118	A	26	800	j	j	1	635	3
118	A	27	1100	h	h	1	830	2
118	A	28	500	j	j	1	1052	3
118	A	29	500	h	h	1	621	2
118	A	30	500	l	l	1	447	5
118	A	31	1100	k	k	1	575	4
118	A	32	650	b	b	1	522	1
118	A	33	950	j	k	0	475	3
118	A	34	800	l	l	1	587	5
118	A	35	950	b	b	1	518	1
118	A	36	1100	k	k	1	507	4
118	A	37	1100	j	j	1	586	3
118	A	38	950	l	l	1	630	5
118	A	39	500	k	k	1	583	4
118	A	40	500	b	b	1	498	1
118	A	41	650	h	h	1	545	2
118	A	42	800	b	b	1	608	1
118	A	43	500	l	l	1	475	5
118	A	44	650	h	h	1	761	2
118	A	45	800	k	k	1	596	4
118	A	46	800	b	b	1	439	1
118	A	47	950	j	j	1	547	3
118	A	48	800	h	h	1	682	2
118	A	49	650	l	l	1	662	5
118	A	50	500	j	j	1	610	3
118	B	1	950	j	j	1	472	3
118	B	2	800	l	l	1	579	1
118	B	3	800	h	h	1	544	4
118	B	4	650	k	k	1	362	2
118	B	5	500	b	b	1	635	5
118	B	6	800	l	l	1	488	1
118	B	7	650	k	k	1	500	2
118	B	8	500	l	l	1	595	1
118	B	9	500	h	h	1	434	4
118	B	10	950	b	b	1	644	5
118	B	11	1100	j	j	1	412	3
118	B	12	1100	h	h	1	709	4
118	B	13	950	l	l	1	496	1
118	B	14	800	b	b	1	608	5
118	B	15	950	j	j	1	575	3
118	B	16	650	l	l	1	515	1
118	B	17	1100	h	h	1	692	4
118	B	18	500	b	b	1	500	5
118	B	19	500	k	k	1	536	2
118	B	20	950	h	h	1	1027	4
118	B	21	500	j	j	1	589	3
118	B	22	1100	k	k	1	493	2
118	B	23	800	j	j	1	667	3
118	B	24	800	h	h	1	533	4
118	B	25	1100	l	l	1	464	1
118	B	26	500	j	j	1	699	3
118	B	27	650	b	b	1	789	5
118	B	28	800	k	k	1	620	2
118	B	29	650	j	j	1	420	3
118	B	30	650	b	b	1	855	5
118	B	31	650	j	j	1	776	3
118	B	32	950	k	k	1	652	2
118	B	33	650	h	h	1	536	4
118	B	34	1100	l	l	1	522	1
118	B	35	950	b	b	1	576	5
118	B	36	650	h	h	1	617	4
118	B	37	800	b	b	1	828	5
118	B	38	500	l	l	1	534	1
118	B	39	1100	j	j	1	687	3
118	B	40	1100	k	k	1	590	2
118	B	41	650	l	l	1	494	1
118	B	42	500	k	k	1	358	2
118	B	43	1100	b	b	1	565	5
118	B	44	500	h	h	1	560	4
118	B	45	950	l	l	1	454	1
118	B	46	800	k	k	1	509	2
118	B	47	950	h	h	1	1012	4
118	B	48	800	j	k	0	441	3
118	B	49	1100	b	b	1	799	5
118	B	50	950	k	k	1	399	2
118	C	1	800	j	j	1	873	3
118	C	2	1100	l	l	1	386	5
118	C	3	950	h	h	1	570	2
118	C	4	500	j	j	1	593	3
118	C	5	500	k	k	1	423	4
118	C	6	950	b	b	1	531	1
118	C	7	650	j	j	1	731	3
118	C	8	950	h	h	1	353	2
118	C	9	650	k	k	1	723	4
118	C	10	1100	b	b	1	831	1
118	C	11	950	l	l	1	971	5
118	C	12	650	k	k	1	470	4
118	C	13	800	l	l	1	629	5
118	C	14	500	b	b	1	541	1
118	C	15	1100	j	j	1	642	3
118	C	16	1100	h	h	1	558	2
118	C	17	650	b	b	1	697	1
118	C	18	500	h	h	1	1179	2
118	C	19	1100	l	l	1	863	5
118	C	20	800	h	h	1	719	2
118	C	21	950	k	k	1	589	4
118	C	22	950	j	j	1	401	3
118	C	23	800	b	b	1	532	1
118	C	24	800	k	k	1	680	4
118	C	25	650	h	h	1	581	2
118	C	26	500	l	l	1	723	5
118	C	27	800	b	b	1	535	1
118	C	28	650	h	h	1	388	2
118	C	29	500	b	b	1	517	1
118	C	30	500	k	k	1	578	4
118	C	31	950	l	l	1	529	5
118	C	32	1100	j	j	1	647	3
118	C	33	1100	k	k	1	723	4
118	C	34	950	b	b	1	709	1
118	C	35	800	l	l	1	562	5
118	C	36	950	j	j	1	716	3
118	C	37	650	b	b	1	428	1
118	C	38	1100	k	k	1	558	4
118	C	39	500	l	l	1	553	5
118	C	40	500	h	h	1	583	2
118	C	41	950	k	k	1	628	4
118	C	42	500	j	j	1	745	3
118	C	43	1100	h	h	1	560	2
118	C	44	800	j	j	1	516	3
118	C	45	800	k	k	1	593	4
118	C	46	1100	h	l	0	617	1
118	C	47	650	l	l	1	760	5
118	C	48	800	h	h	1	1325	2
118	C	49	650	j	j	1	535	3
118	C	50	650	l	l	1	479	5
118	D	1	650	b	b	1	523	5
118	D	2	650	j	j	1	633	3
118	D	3	800	k	k	1	622	2
118	D	4	650	b	b	1	448	5
118	D	5	1100	l	l	1	468	1
118	D	6	800	h	h	1	614	4
118	D	7	800	j	j	1	748	3
118	D	8	1100	k	k	1	628	2
118	D	9	500	j	j	1	774	3
118	D	10	950	h	h	1	771	4
118	D	11	500	k	k	1	562	2
118	D	12	500	b	b	1	563	5
118	D	13	1100	h	h	1	620	4
118	D	14	650	l	l	1	501	1
118	D	15	950	j	j	1	536	3
118	D	16	800	b	b	1	370	5
118	D	17	950	l	l	1	787	1
118	D	18	1100	h	h	1	621	4
118	D	19	1100	j	j	1	501	3
118	D	20	950	b	b	1	474	5
118	D	21	500	h	h	1	511	4
118	D	22	500	l	l	1	532	1
118	D	23	650	k	k	1	609	2
118	D	24	800	l	l	1	835	1
118	D	25	500	b	b	1	570	5
118	D	26	650	k	k	1	561	2
118	D	27	800	h	h	1	443	4
118	D	28	800	l	l	1	626	1
118	D	29	950	j	j	1	696	3
118	D	30	950	h	h	1	597	4
118	D	31	800	k	k	1	513	2
118	D	32	1100	b	h	0	525	5
118	D	33	500	k	k	1	511	2
118	D	34	650	l	l	1	665	1
118	D	35	1100	k	k	1	374	2
118	D	36	1100	j	k	0	454	3
118	D	37	500	l	l	1	543	1
118	D	38	800	b	b	1	551	5
118	D	39	650	h	h	1	528	4
118	D	40	950	b	b	1	525	5
118	D	41	1100	l	l	1	584	1
118	D	42	650	h	h	1	486	4
118	D	43	950	k	k	1	926	2
118	D	44	650	j	j	1	921	3
118	D	45	950	l	l	1	550	1
118	D	46	500	h	h	1	484	4
118	D	47	500	j	j	1	921	3
118	D	48	950	k	k	1	852	2
118	D	49	1100	b	b	1	533	5
118	D	50	800	j	j	1	929	3
119	A	1	950	k	k	1	1295	4
119	A	2	800	h	h	1	612	2
119	A	3	950	b	b	1	533	1
119	A	4	500	k	k	1	651	4
119	A	5	1100	l	l	1	480	5
119	A	6	500	h	h	1	705	2
119	A	7	650	b	b	1	477	1
119	A	8	1100	h	h	1	489	2
119	A	9	1100	j	j	1	598	3
119	A	10	500	b	b	1	435	1
119	A	11	800	l	l	1	448	5
119	A	12	650	k	k	1	772	4
119	A	13	950	l	l	1	614	5
119	A	14	1100	b	b	1	633	1
119	A	15	650	k	k	1	1110	4
119	A	16	950	h	h	1	573	2
119	A	17	650	j	j	1	544	3
119	A	18	650	l	l	1	532	5
119	A	19	650	j	j	1	511	3
119	A	20	950	k	k	1	504	4
119	A	21	800	j	j	1	661	3
119	A	22	1100	b	b	1	549	1
119	A	23	800	k	k	1	700	4
119	A	24	950	h	h	1	724	2
119	A	25	1100	l	l	1	699	5
119	A	26	800	j	j	1	456	3
119	A	27	1100	h	h	1	531	2
119	A	28	500	j	j	1	582	3
119	A	29	500	h	h	1	555	2
119	A	30	500	l	l	1	576	5
119	A	31	1100	k	k	1	581	4
119	A	32	650	b	h	0	482	1
119	A	33	950	j	j	1	731	3
119	A	34	800	l	l	1	578	5
119	A	35	950	b	b	1	1086	1
119	A	36	1100	k	k	1	457	4
119	A	37	1100	j	j	1	565	3
119	A	38	950	l	l	1	725	5
119	A	39	500	k	k	1	562	4
119	A	40	500	b	b	1	1362	1
119	A	41	650	h	h	1	560	2
119	A	42	800	b	b	1	692	1
119	A	43	500	l	l	1	851	5
119	A	44	650	h	h	1	458	2
119	A	45	800	k	k	1	786	4
119	A	46	800	b	b	1	466	1
119	A	47	950	j	j	1	539	3
119	A	48	800	h	h	1	649	2
119	A	49	650	l	l	1	602	5
119	A	50	500	j	j	1	551	3
119	B	1	950	j	j	1	619	3
119	B	2	800	l	l	1	471	1
119	B	3	800	h	h	1	789	4
119	B	4	650	k	k	1	508	2
119	B	5	500	b	b	1	982	5
119	B	6	800	l	l	1	604	1
119	B	7	650	k	k	1	388	2
119	B	8	500	l	l	1	616	1
119	B	9	500	h	h	1	630	4
119	B	10	950	b	b	1	616	5
119	B	11	1100	j	j	1	590	3
119	B	12	1100	h	h	1	807	4
119	B	13	950	l	l	1	673	1
119	B	14	800	b	b	1	659	5
119	B	15	950	j	j	1	855	3
119	B	16	650	l	l	1	594	1
119	B	17	1100	h	h	1	1054	4
119	B	18	500	b	b	1	691	5
119	B	19	500	k	k	1	572	2
119	B	20	950	h	h	1	762	4
119	B	21	500	j	j	1	621	3
119	B	22	1100	k	k	1	712	2
119	B	23	800	j	j	1	573	3
119	B	24	800	h	h	1	720	4
119	B	25	1100	l	l	1	828	1
119	B	26	500	j	k	0	616	3
119	B	27	650	b	b	1	858	5
119	B	28	800	k	k	1	809	2
119	B	29	650	j	j	1	596	3
119	B	30	650	b	b	1	702	5
119	B	31	650	j	j	1	456	3
119	B	32	950	k	k	1	645	2
119	B	33	650	h	b	0	948	4
119	B	34	1100	l	l	1	625	1
119	B	35	950	b	b	1	593	5
119	B	36	650	h	h	1	744	4
119	B	37	800	b	b	1	626	5
119	B	38	500	l	l	1	692	1
119	B	39	1100	j	j	1	516	3
119	B	40	1100	k	k	1	711	2
119	B	41	650	l	l	1	596	1
119	B	42	500	k	k	1	656	2
119	B	43	1100	b	b	1	646	5
119	B	44	500	h	h	1	816	4
119	B	45	950	l	l	1	622	1
119	B	46	800	k	k	1	947	2
119	B	47	950	h	h	1	709	4
119	B	48	800	j	j	1	615	3
119	B	49	1100	b	b	1	510	5
119	B	50	950	k	k	1	584	2
119	C	1	800	j	j	1	626	3
119	C	2	1100	l	l	1	597	5
119	C	3	950	h	h	1	506	2
119	C	4	500	j	j	1	572	3
119	C	5	500	k	k	1	763	4
119	C	6	950	b	b	1	967	1
119	C	7	650	j	j	1	744	3
119	C	8	950	h	h	1	558	2
119	C	9	650	k	k	1	991	4
119	C	10	1100	b	b	1	615	1
119	C	11	950	l	l	1	628	5
119	C	12	650	k	k	1	584	4
119	C	13	800	l	l	1	546	5
119	C	14	500	b	b	1	1185	1
119	C	15	1100	j	j	1	585	3
119	C	16	1100	h	h	1	510	2
119	C	17	650	b	b	1	707	1
119	C	18	500	h	h	1	650	2
119	C	19	1100	l	l	1	672	5
119	C	20	800	h	h	1	764	2
119	C	21	950	k	k	1	681	4
119	C	22	950	j	j	1	489	3
119	C	23	800	b	b	1	502	1
119	C	24	800	k	k	1	630	4
119	C	25	650	h	h	1	877	2
119	C	26	500	l	l	1	569	5
119	C	27	800	b	b	1	616	1
119	C	28	650	h	h	1	626	2
119	C	29	500	b	b	1	675	1
119	C	30	500	k	k	1	616	4
119	C	31	950	l	l	1	543	5
119	C	32	1100	j	j	1	717	3
119	C	33	1100	k	k	1	958	4
119	C	34	950	b	b	1	2878	1
119	C	35	800	l	l	1	779	5
119	C	36	950	j	j	1	796	3
119	C	37	650	b	b	1	687	1
119	C	38	1100	k	k	1	534	4
119	C	39	500	l	j	0	592	5
119	C	40	500	h	h	1	710	2
119	C	41	950	k	k	1	1238	4
119	C	42	500	j	j	1	705	3
119	C	43	1100	h	j	0	458	2
119	C	44	800	j	j	1	730	3
119	C	45	800	k	k	1	582	4
119	C	46	1100	b	b	1	757	1
119	C	47	650	l	l	1	692	5
119	C	48	800	h	h	1	637	2
119	C	49	650	j	j	1	539	3
119	C	50	650	l	l	1	524	5
119	D	1	650	b	b	1	848	5
119	D	2	650	j	j	1	503	3
119	D	3	800	k	k	1	594	2
119	D	4	650	b	b	1	644	5
119	D	5	1100	l	l	1	722	1
119	D	6	800	h	h	1	1105	4
119	D	7	800	j	j	1	624	3
119	D	8	1100	k	k	1	574	2
119	D	9	500	j	j	1	627	3
119	D	10	950	h	h	1	727	4
119	D	11	500	k	k	1	1237	2
119	D	12	500	b	b	1	537	5
119	D	13	1100	h	h	1	683	4
119	D	14	650	l	k	0	686	1
119	D	15	950	j	j	1	843	3
119	D	16	800	b	b	1	749	5
119	D	17	950	l	l	1	521	1
119	D	18	1100	h	h	1	583	4
119	D	19	1100	j	j	1	524	3
119	D	20	950	b	b	1	729	5
119	D	21	500	h	h	1	548	4
119	D	22	500	l	l	1	566	1
119	D	23	650	k	k	1	624	2
119	D	24	800	l	l	1	628	1
119	D	25	500	b	b	1	695	5
119	D	26	650	k	k	1	790	2
119	D	27	800	h	h	1	590	4
119	D	28	800	l	l	1	674	1
119	D	29	950	j	j	1	605	3
119	D	30	950	h	h	1	736	4
119	D	31	800	k	k	1	793	2
119	D	32	1100	b	b	1	654	5
119	D	33	500	k	k	1	812	2
119	D	34	650	l	l	1	584	1
119	D	35	1100	k	k	1	655	2
119	D	36	1100	j	j	1	539	3
119	D	37	500	l	l	1	787	1
119	D	38	800	b	b	1	715	5
119	D	39	650	h	h	1	635	4
119	D	40	950	b	b	1	594	5
119	D	41	1100	l	l	1	686	1
119	D	42	650	h	h	1	840	4
119	D	43	950	k	k	1	812	2
119	D	44	650	j	j	1	557	3
119	D	45	950	l	l	1	727	1
119	D	46	500	h	h	1	1503	4
119	D	47	500	j	j	1	855	3
119	D	48	950	k	k	1	632	2
119	D	49	1100	b	b	1	563	5
119	D	50	800	j	j	1	524	3
