Subject	Gender	Hand Posture	Trial	Interval	CorrectResponse	Given Response	Accuracy	RT	Image
118	male	Up	27	950	h	h	1	326	Index
118	male	Up	28	500	j	j	1	631	Middle Finger
118	male	Up	29	650	l	l	1	486	Little Finger
118	male	Up	30	800	h	h	1	500	Index
118	male	Up	31	650	j	j	1	696	Middle Finger
118	male	Up	32	650	l	l	1	500	Little Finger
118	male	Up	33	650	j	j	1	512	Middle Finger
118	male	Up	34	950	h	h	1	392	Index
118	male	Up	35	650	k	k	1	588	Ring Finger
118	male	Up	36	1100	b	b	1	406	Thumb
118	male	Up	37	650	k	k	1	557	Ring Finger
118	male	Up	38	1100	h	h	1	389	Index
118	male	Up	39	950	b	b	1	433	Thumb
118	male	Up	40	1100	l	l	1	341	Little Finger
118	male	Up	41	800	h	h	1	322	Index
118	male	Up	42	950	k	k	1	581	Ring Finger
118	male	Up	43	950	j	j	1	492	Middle Finger
118	male	Up	44	650	b	b	1	472	Thumb
118	male	Up	45	1100	k	k	1	523	Ring Finger
118	male	Up	46	800	b	b	1	383	Thumb
118	male	Up	47	800	k	k	1	434	Ring Finger
118	male	Up	48	500	h	h	1	479	Index
118	male	Up	49	950	j	j	1	592	Middle Finger
118	male	Up	50	650	b	b	1	488	Thumb
119	female	Down	1	950	k	k	1	438	Ring Finger
119	female	Down	2	800	h	h	1	404	Index
119	female	Down	3	500	k	k	1	387	Ring Finger
119	female	Down	4	1100	l	l	1	345	Little Finger
119	female	Down	5	950	b	b	1	431	Thumb
119	female	Down	6	500	h	h	1	412	Index
119	female	Down	7	650	b	b	1	452	Thumb
119	female	Down	8	1100	h	h	1	336	Index
119	female	Down	9	1100	j	j	1	312	Middle Finger
119	female	Down	10	500	b	b	1	465	Thumb
119	female	Down	11	800	l	l	1	353	Little Finger
119	female	Down	12	650	k	j	0	371	Ring Finger
119	female	Down	13	950	l	l	1	436	Little Finger
119	female	Down	14	1100	b	b	1	349	Thumb
119	female	Down	15	650	k	k	1	431	Ring Finger
119	female	Down	16	950	h	h	1	426	Index
119	female	Down	17	650	j	j	1	449	Middle Finger
119	female	Down	18	650	l	l	1	431	Little Finger
119	female	Down	19	650	j	j	1	415	Middle Finger
119	female	Down	20	800	h	h	1	416	Index
119	female	Down	21	650	l	l	1	384	Little Finger
119	female	Down	22	500	j	j	1	430	Middle Finger
119	female	Down	23	950	h	h	1	434	Index
119	female	Down	24	1100	l	l	1	542	Little Finger
119	female	Down	25	800	j	j	1	546	Middle Finger
119	female	Down	26	1100	b	b	1	426	Thumb
119	female	Down	27	800	k	k	1	851	Ring Finger
119	female	Down	28	800	j	j	1	355	Middle Finger
119	female	Down	29	1100	h	h	1	442	Index
119	female	Down	30	500	j	j	1	430	Middle Finger
119	female	Down	31	950	k	k	1	338	Ring Finger
119	female	Down	32	500	h	h	1	498	Index
119	female	Down	33	500	l	l	1	436	Little Finger
119	female	Down	34	1100	k	k	1	425	Ring Finger
119	female	Down	35	650	b	b	1	464	Thumb
119	female	Down	36	950	j	j	1	417	Middle Finger
119	female	Down	37	500	b	b	1	502	Thumb
119	female	Down	38	1100	k	k	1	464	Ring Finger
119	female	Down	39	1100	j	j	1	332	Middle Finger
119	female	Down	40	950	l	l	1	431	Little Finger
119	female	Down	41	950	b	b	1	518	Thumb
119	female	Down	42	500	k	k	1	583	Ring Finger
119	female	Down	43	800	l	l	1	398	Little Finger
119	female	Down	44	650	h	h	1	459	Index
119	female	Down	45	800	b	b	1	386	Thumb
119	female	Down	46	500	l	l	1	441	Little Finger
119	female	Down	47	650	h	h	1	431	Index
119	female	Down	48	950	j	j	1	330	Middle Finger
119	female	Down	49	800	k	k	1	359	Ring Finger
119	female	Down	50	800	b	b	1	467	Thumb
119	female	Up	1	800	k	k	1	681	Ring Finger
119	female	Up	2	650	h	h	1	350	Index
119	female	Up	3	500	l	l	1	415	Little Finger
119	female	Up	4	800	b	b	1	584	Thumb
119	female	Up	5	800	l	l	1	427	Little Finger
119	female	Up	6	500	k	k	1	543	Ring Finger
119	female	Up	7	950	l	l	1	374	Little Finger
119	female	Up	8	1100	j	j	1	501	Middle Finger
119	female	Up	9	1100	k	k	1	367	Ring Finger
119	female	Up	10	500	b	b	1	438	Thumb
119	female	Up	11	500	l	l	1	427	Little Finger
119	female	Up	12	650	h	h	1	378	Index
119	female	Up	13	800	l	l	1	309	Little Finger
119	female	Up	14	500	k	k	1	455	Ring Finger
119	female	Up	15	950	b	b	1	448	Thumb
119	female	Up	16	950	l	l	1	435	Little Finger
119	female	Up	17	1100	j	j	1	639	Middle Finger
119	female	Up	18	500	b	b	1	434	Thumb
119	female	Up	19	500	h	h	1	535	Index
119	female	Up	20	950	k	k	1	823	Ring Finger
119	female	Up	21	500	j	j	1	456	Middle Finger
119	female	Up	22	1100	h	h	1	380	Index
119	female	Up	23	800	j	j	1	455	Middle Finger
119	female	Up	24	1100	b	b	1	426	Thumb
119	female	Up	25	800	j	j	1	363	Middle Finger
119	female	Up	26	1100	l	l	1	563	Little Finger
119	female	Up	27	950	h	h	1	360	Index
119	female	Up	28	500	j	j	1	407	Middle Finger
119	female	Up	29	650	l	l	1	415	Little Finger
119	female	Up	30	800	h	h	1	457	Index
119	female	Up	31	650	j	j	1	423	Middle Finger
119	female	Up	32	650	l	l	1	622	Little Finger
119	female	Up	33	650	j	j	1	372	Middle Finger
119	female	Up	34	950	h	h	1	353	Index
119	female	Up	35	650	k	k	1	427	Ring Finger
119	female	Up	36	1100	b	b	1	551	Thumb
119	female	Up	37	650	k	k	1	401	Ring Finger
119	female	Up	38	1100	h	h	1	366	Index
119	female	Up	39	950	b	b	1	412	Thumb
119	female	Up	40	1100	l	l	1	369	Little Finger
119	female	Up	41	800	h	h	1	572	Index
119	female	Up	42	950	k	k	1	573	Ring Finger
119	female	Up	43	950	j	j	1	541	Middle Finger
119	female	Up	44	650	b	b	1	439	Thumb
119	female	Up	45	1100	k	k	1	523	Ring Finger
119	female	Up	46	800	b	b	1	496	Thumb
119	female	Up	47	800	k	k	1	406	Ring Finger
119	female	Up	48	500	h	h	1	492	Index
119	female	Up	49	950	j	j	1	524	Middle Finger
119	female	Up	50	650	b	b	1	823	Thumb
